0,1621550465.86,1621550465.94
1,1621550466.0,1621550466.08
2,1621550466.15,1621550466.22
3,1621550466.29,1621550466.37
4,1621550466.42,1621550466.5
5,1621550466.56,1621550466.65
6,1621550466.72,1621550466.8
7,1621550466.86,1621550466.93
8,1621550467.0,1621550467.08
9,1621550467.14,1621550467.24
10,1621550467.28,1621550467.36
11,1621550467.42,1621550467.49
12,1621550467.56,1621550467.64
13,1621550467.69,1621550467.77
14,1621550467.82,1621550467.89
15,1621550467.95,1621550468.03
16,1621550468.09,1621550468.16
17,1621550468.22,1621550468.29
18,1621550468.36,1621550468.44
19,1621550468.5,1621550468.57
20,1621550468.64,1621550468.71
21,1621550468.78,1621550468.85
22,1621550468.93,1621550469.0
23,1621550469.06,1621550469.14
24,1621550469.21,1621550469.28
25,1621550469.34,1621550469.43
26,1621550469.49,1621550469.57
27,1621550469.66,1621550469.73
28,1621550469.79,1621550469.86
29,1621550469.93,1621550470.01
30,1621550470.07,1621550470.14
31,1621550470.2,1621550470.28
32,1621550470.34,1621550470.43
33,1621550470.48,1621550470.56
34,1621550470.64,1621550470.73
35,1621550470.78,1621550470.86
36,1621550470.92,1621550470.99
37,1621550471.06,1621550471.13
38,1621550471.2,1621550471.26
39,1621550471.34,1621550471.42
40,1621550471.48,1621550471.57
41,1621550471.63,1621550471.71
42,1621550471.76,1621550471.83
43,1621550471.9,1621550471.98
44,1621550472.05,1621550472.11
45,1621550472.18,1621550472.25
46,1621550472.31,1621550472.39
47,1621550472.44,1621550472.54
48,1621550472.59,1621550472.66
49,1621550472.74,1621550472.83
50,1621550472.87,1621550472.94
51,1621550473.01,1621550473.08
52,1621550473.16,1621550473.23
53,1621550473.3,1621550473.38
54,1621550473.44,1621550473.52
55,1621550473.58,1621550473.67
56,1621550473.74,1621550473.81
57,1621550473.88,1621550473.96
58,1621550474.02,1621550474.12
59,1621550474.15,1621550474.22
60,1621550474.28,1621550474.36
61,1621550474.42,1621550474.49
62,1621550474.56,1621550474.66
63,1621550474.7,1621550474.78
64,1621550474.84,1621550474.92
65,1621550474.99,1621550475.09
66,1621550475.14,1621550475.21
67,1621550475.27,1621550475.33
68,1621550475.41,1621550475.47
69,1621550475.54,1621550475.6
70,1621550475.67,1621550475.77
71,1621550475.82,1621550475.91
72,1621550475.96,1621550476.03
73,1621550476.09,1621550476.16
74,1621550476.22,1621550476.3
75,1621550476.36,1621550476.43
76,1621550476.49,1621550476.56
77,1621550476.62,1621550476.69
78,1621550476.77,1621550476.86
79,1621550476.9,1621550476.98
80,1621550477.04,1621550477.11
81,1621550477.18,1621550477.25
82,1621550477.31,1621550477.39
83,1621550477.45,1621550477.52
84,1621550477.59,1621550477.66
85,1621550477.72,1621550477.8
86,1621550477.86,1621550477.94
87,1621550478.0,1621550478.07
88,1621550478.14,1621550478.21
89,1621550478.27,1621550478.34
90,1621550478.4,1621550478.47
91,1621550478.53,1621550478.61
92,1621550478.67,1621550478.74
93,1621550478.8,1621550478.88
94,1621550478.94,1621550479.02
95,1621550479.09,1621550479.16
96,1621550479.23,1621550479.32
97,1621550479.37,1621550479.45
98,1621550479.5,1621550479.57
99,1621550479.64,1621550479.72
100,1621550479.78,1621550479.85
101,1621550479.92,1621550480.01
102,1621550480.08,1621550480.15
103,1621550480.21,1621550480.29
104,1621550480.36,1621550480.43
105,1621550480.49,1621550480.57
106,1621550480.64,1621550480.73
107,1621550480.79,1621550480.87
108,1621550480.92,1621550481.01
109,1621550481.07,1621550481.16
110,1621550481.21,1621550481.32
111,1621550481.37,1621550481.46
112,1621550481.51,1621550481.61
113,1621550481.67,1621550481.74
114,1621550481.8,1621550481.88
115,1621550481.93,1621550482.01
116,1621550482.08,1621550482.16
117,1621550482.23,1621550482.33
118,1621550482.38,1621550482.45
119,1621550482.51,1621550482.59
120,1621550482.65,1621550482.75
121,1621550482.78,1621550482.86
122,1621550482.92,1621550483.0
123,1621550483.05,1621550483.12
124,1621550483.19,1621550483.26
125,1621550483.32,1621550483.41
126,1621550483.47,1621550483.54
127,1621550483.6,1621550483.7
128,1621550483.77,1621550483.85
129,1621550483.92,1621550484.0
130,1621550484.05,1621550484.17
